id,filtered_words,features,label_indexed
F151,"[model, american, majority, wrong, decade., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,35623,38426,64181,76162,101641,138836,198400,201440,208158,250556],[0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,0.691153161953081,2.60568818844064,3.914021008090819,0.691153161953081,4.019381523748645,4.019381523748645,4.137164559405029])",0.0
F099,"[first, training, rise, word, share., environmental, leg, show., rise, condition, remain, though, paper, participant., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,19371,24031,35623,38426,46498,54176,63109,76162,78130,80840,84640,92891,120594,127653,157506,188835,198400,234233,250372],[0.6871770135734415,4.137164559405029,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,8.274329118810059,4.137164559405029,0.691153161953081,4.607168188650764,5.117993812416755,3.8187108282864943,2.5530444549552183,3.7316994512968646,5.523458920524919,4.42484663185681,4.607168188650764,0.691153161953081,4.270695952029551,2.5530444549552183])",0.0
R090,"[toward, name, one, ago., must, plant, reveal, land, role, growth, smile., offer, old, hundred, fast, stop., bit, capital, feel, office, economy, game, reveal., experts, discuss, ongoing, developments, technology, breakthrough.]","(262144,[3968,21823,34422,35119,48651,56956,61899,67662,72462,93484,108726,113503,117274,125689,133880,137765,138895,172099,177466,180775,182235,192742,195459,196645,196975,221709,229407,234963,260940],[5.117993812416755,4.42484663185681,5.117993812416755,4.270695952029551,4.830311739964974,2.579019941358479,4.019381523748645,4.137164559405029,0.6871770135734415,4.830311739964974,4.019381523748645,4.137164559405029,4.42484663185681,4.42484663185681,4.830311739964974,4.270695952029551,4.830311739964974,4.019381523748645,0.691153161953081,4.830311739964974,4.270695952029551,0.6832166123573445,2.7200985396183848,4.607168188650764,0.691153161953081,4.270695952029551,3.8187108282864943,4.830311739964974,4.019381523748645])",1.0
R125,"[others, choice, crime, quality, thing, administration., black, several, lot., evening, attorney, different, future, raise., experts, discuss, ongoing, developments, budget, report.]","(262144,[22260,30600,33803,43890,59317,70065,72165,72462,104201,139371,154828,177466,192742,195055,196975,201547,222390,227152,236924,252968],[5.117993812416755,2.661258039595451,3.914021008090819,4.270695952029551,4.019381523748645,5.117993812416755,4.019381523748645,0.6871770135734415,5.523458920524919,3.6516567436233283,4.137164559405029,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,4.019381523748645,4.830311739964974,4.830311739964974,4.42484663185681,4.019381523748645])",1.0
R091,"[half, draw, new, report., front, sell, practice, cold., experts, discuss, ongoing, developments, climate, change.]","(262144,[17252,30600,72462,73499,89833,123445,167854,177466,185509,192742,196975,204984,218360,221223],[4.019381523748645,2.661258039595451,0.6871770135734415,2.7508701982851385,3.8187108282864943,3.914021008090819,5.117993812416755,0.691153161953081,2.849310271098391,0.6832166123573445,0.691153161953081,4.42484663185681,3.7316994512968646,4.137164559405029])",1.0
R157,"[eight, miss, decide, campaign, officer., position, example, become, color, though, president., experts, discuss, ongoing, developments, climate, change.]","(262144,[619,21570,34494,56101,65631,72462,73499,75750,139378,177466,185509,192648,192742,196975,226147,232735,234233],[5.523458920524919,4.42484663185681,5.523458920524919,4.42484663185681,4.607168188650764,0.6871770135734415,2.7508701982851385,4.137164559405029,4.270695952029551,0.691153161953081,2.849310271098391,4.607168188650764,0.6832166123573445,0.691153161953081,4.830311739964974,4.42484663185681,4.270695952029551])",1.0
F098,"[exist, interest, particularly, measure, tough., hot, family, change, early., degree, necessary, area, hundred, friend., use, assume, true, painting., —, shocking, claims, miracle, drug, surface, internet.]","(262144,[3665,16487,35623,38426,39954,47197,53915,62620,76162,98717,131016,139030,145697,148528,173564,180775,181736,188011,198400,205460,221017,223059,233881,254292,257866],[0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,5.117993812416755,4.137164559405029,4.270695952029551,4.607168188650764,0.691153161953081,4.137164559405029,3.125563647726549,4.019381523748645,4.019381523748645,4.42484663185681,4.830311739964974,4.830311739964974,3.914021008090819,4.270695952029551,0.691153161953081,2.849310271098391,4.270695952029551,3.8187108282864943,5.117993812416755,4.607168188650764,4.019381523748645])",0.0
F164,"[visit, different, business, remain, hour, reduce., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,35623,38426,52306,63109,76162,98431,116782,166372,198400,201547,206426,235517],[0.6871770135734415,0.691153161953081,0.691153161953081,2.7508701982851385,4.137164559405029,0.691153161953081,3.914021008090819,3.8187108282864943,2.7508701982851385,0.691153161953081,4.019381523748645,4.019381523748645,4.607168188650764])",0.0
R050,"[base, visit, movie, doctor, along, check, design, travel., imagine, instead, challenge., anyone, always, order, base, start, natural., experts, discuss, ongoing, developments, economic, growth.]","(262144,[16004,22373,52351,67288,71532,72462,79779,90058,98586,166936,177466,186093,188751,192742,195421,196975,202290,203005,206426,210223,244857,260202],[3.914021008090819,4.019381523748645,4.019381523748645,2.7200985396183848,5.523458920524919,0.6871770135734415,3.8187108282864943,2.920769235080536,4.019381523748645,4.270695952029551,0.691153161953081,5.523458920524919,5.523458920524919,0.6832166123573445,8.03876304749729,0.691153161953081,4.019381523748645,5.117993812416755,4.019381523748645,3.8187108282864943,3.914021008090819,5.117993812416755])",1.0
R249,"[middle, might, several, nice., fish, movie, short, goal, leader, already., late, else, board, best, night, side., experts, discuss, ongoing, developments, climate, change.]","(262144,[21894,67562,68657,68727,72462,73499,81662,103373,120806,124884,139371,166027,177466,180764,185509,189056,189957,192742,196975,208030,210223,256468],[3.7316994512968646,4.137164559405029,4.137164559405029,4.42484663185681,0.6871770135734415,2.7508701982851385,4.019381523748645,5.117993812416755,4.137164559405029,5.117993812416755,3.6516567436233283,4.830311739964974,0.691153161953081,4.830311739964974,2.849310271098391,3.914021008090819,4.270695952029551,0.6832166123573445,0.691153161953081,4.42484663185681,3.8187108282864943,4.019381523748645])",1.0
R093,"[future, indicate, themselves., half, responsibility, send, fly, glass., experts, discuss, ongoing, developments, election.]","(262144,[17252,39928,41348,72462,129941,156216,160334,177466,192742,196975,210525,243875,252968],[4.019381523748645,4.019381523748645,2.7508701982851385,0.6871770135734415,4.42484663185681,4.830311739964974,4.270695952029551,0.691153161953081,0.6832166123573445,0.691153161953081,4.830311739964974,4.607168188650764,4.019381523748645])",1.0
R131,"[ahead, possible, certain, note., view, alone, congress, western, hard, nearly., particular, town, cause, ready., experts, discuss, ongoing, developments, education.]","(262144,[2437,17132,27308,63420,72462,77772,88813,99179,105525,105727,133192,143000,177466,192742,194874,196975,199991,227256,227860],[4.137164559405029,3.914021008090819,4.019381523748645,4.270695952029551,0.6871770135734415,3.914021008090819,4.42484663185681,4.607168188650764,4.830311739964974,5.117993812416755,4.137164559405029,4.830311739964974,0.691153161953081,0.6832166123573445,4.607168188650764,0.691153161953081,2.6330871626287546,4.019381523748645,4.270695952029551])",1.0
F107,"[suddenly, news, boy, discussion, market., south, guess, join, pretty, possible, interesting., alone, conference, word, performance, close, early., —, shocking, claims, flat, earth, surface, internet.]","(262144,[3665,23071,24031,27308,32051,35623,37542,38426,49185,65053,68649,69949,76162,115996,136176,163449,171953,189716,198400,227860,233881,235240,239685,241735],[0.6871770135734415,4.137164559405029,4.270695952029551,4.019381523748645,4.137164559405029,0.691153161953081,3.0385522707369192,0.691153161953081,4.137164559405029,5.523458920524919,4.42484663185681,4.137164559405029,0.691153161953081,3.0385522707369192,4.019381523748645,3.914021008090819,5.117993812416755,3.914021008090819,0.691153161953081,4.270695952029551,5.117993812416755,4.607168188650764,4.270695952029551,3.914021008090819])",0.0
F153,"[seem, american, throw, newspaper., bill, attention, back, pm, animal, artist., policy, attorney, production, culture, organization., apply, deep, guy, political, house, present, behind., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,23832,32817,35623,38426,48885,51487,58839,72165,76162,84029,101641,105938,132270,138836,161102,162863,198400,200560,207150,211756,214210,222654,223600,232869,235617,237388,245522],[0.6871770135734415,4.42484663185681,4.019381523748645,0.691153161953081,0.691153161953081,4.270695952029551,4.830311739964974,3.7316994512968646,4.019381523748645,0.691153161953081,5.117993812416755,2.60568818844064,4.607168188650764,4.607168188650764,3.914021008090819,4.019381523748645,4.270695952029551,0.691153161953081,4.019381523748645,3.8187108282864943,4.019381523748645,4.019381523748645,5.523458920524919,4.137164559405029,4.019381523748645,5.117993812416755,4.137164559405029,4.137164559405029])",0.0
F091,"[spend, difference, catch, act, mind, happen, trade, focus., wish, director, however, especially, really, eye, prepare, leg., —, shocking, claims, flat, earth, surface, internet.]","(262144,[3665,3834,13981,20719,35623,37542,38426,63984,71117,76162,84566,115996,123217,133406,134992,142239,170688,198400,218192,220547,224909,229264,231213],[0.6871770135734415,4.137164559405029,4.137164559405029,3.914021008090819,0.691153161953081,3.0385522707369192,0.691153161953081,5.117993812416755,4.137164559405029,0.691153161953081,4.830311739964974,3.0385522707369192,4.830311739964974,4.270695952029551,4.270695952029551,4.42484663185681,2.920769235080536,0.691153161953081,4.019381523748645,4.137164559405029,4.137164559405029,4.42484663185681,4.137164559405029])",0.0
R246,"[professional, situation, hot, marriage, cultural., experts, discuss, ongoing, developments, economic, growth.]","(262144,[28007,47197,67288,72462,90058,157856,177466,184251,192742,196975,236565],[5.117993812416755,4.137164559405029,2.7200985396183848,0.6871770135734415,2.920769235080536,3.7316994512968646,0.691153161953081,4.270695952029551,0.6832166123573445,0.691153161953081,4.270695952029551])",1.0
F004,"[require, serious, trouble., relationship, blood., affect, traditional, lot., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,27783,35623,38426,45773,76162,91412,92891,94822,100221,198400,209969,227152,244269,250372],[0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755,0.691153161953081,4.830311739964974,2.5530444549552183,4.607168188650764,4.42484663185681,0.691153161953081,4.42484663185681,4.830311739964974,4.830311739964974,2.5530444549552183])",0.0
F220,"[major, live, often, girl, seven, character., improve, cause, language, final, data., population, forget, figure., —, shocking, claims, celebrity, scandal, surface, internet.]","(262144,[3665,13781,25838,28425,33053,35623,38202,38426,52471,59514,73018,76162,77772,116836,116946,134392,151058,181561,198400,222903,245973],[0.6871770135734415,4.137164559405029,2.849310271098391,5.117993812416755,4.019381523748645,0.691153161953081,4.019381523748645,0.691153161953081,4.137164559405029,3.914021008090819,4.270695952029551,0.691153161953081,3.914021008090819,4.019381523748645,5.523458920524919,4.137164559405029,4.607168188650764,2.849310271098391,0.691153161953081,4.830311739964974,4.830311739964974])",0.0
F121,"[including, unit, whatever, father, physical., wish, anyone, environment, about., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,20719,35623,38426,43583,54800,76162,101641,171368,181276,183375,184774,198400,232951,260202],[0.6871770135734415,3.914021008090819,0.691153161953081,0.691153161953081,3.577548771469606,5.523458920524919,0.691153161953081,2.60568818844064,3.914021008090819,5.117993812416755,3.914021008090819,4.137164559405029,0.691153161953081,3.8187108282864943,5.117993812416755])",0.0
F245,"[operation., nice, note, nation., foot, might, attack, deal, baby, not., —, shocking, claims, mind, control, surface, internet.]","(262144,[3665,19983,22346,35501,35623,38426,43157,76162,78625,132589,165688,165865,170530,170688,176996,198400,256468],[0.6871770135734415,5.523458920524919,3.7316994512968646,4.019381523748645,0.691153161953081,0.691153161953081,4.019381523748645,0.691153161953081,5.523458920524919,5.117993812416755,2.8154087194227095,4.137164559405029,4.607168188650764,2.920769235080536,3.577548771469606,0.691153161953081,4.019381523748645])",0.0
R035,"[hand, father, customer, purpose, action, family, soon., hundred, son, look., experts, discuss, ongoing, developments, climate, change.]","(262144,[14619,72462,73499,105729,142373,171368,177466,180775,185509,192742,194681,196975,200547,221017,232367,257017],[4.830311739964974,0.6871770135734415,2.7508701982851385,4.137164559405029,4.42484663185681,3.914021008090819,0.691153161953081,4.830311739964974,2.849310271098391,0.6832166123573445,4.270695952029551,0.691153161953081,5.117993812416755,4.270695952029551,4.019381523748645,3.6516567436233283])",1.0
